respondent,assigned_class,post_profile_0,post_profile_1,post_profile_2,post_profile_3,post_profile_4,post_profile_5,post_profile_6
1001,3,1.489218719775696e-05,0.05347491308729993,0.0,0.9317669571278138,0.0,0.014743237597688499,0.0
1002,0,0.999977782294173,6.415127841199618e-08,0.0,3.100984485967844e-11,0.0,2.2153523538747307e-05,0.0
1003,0,0.9999158604011553,7.577529924024958e-06,0.0,7.383559857871472e-06,0.0,6.91785090627512e-05,0.0
1004,0,0.9998667955877587,1.4444692337470202e-05,0.0,6.0570880456767934e-06,0.0,0.00011270263185809902,0.0
1005,3,7.802747663615412e-06,0.04587029563661648,0.0,0.9503743091455186,0.0,0.0037475924702014443,0.0
1006,3,8.59013677358494e-11,0.35931067867833866,0.0,0.6117843493999806,0.0,0.028904971835779447,0.0
1007,3,9.968978201925728e-06,0.05326088942528715,0.0,0.9414205223147823,0.0,0.005308619281728587,0.0
1008,0,0.9999460358003717,1.5977200199779238e-07,0.0,2.7472233509735677e-11,0.0,5.380440015414061e-05,0.0
1009,0,0.9995005408779141,4.270112595752027e-05,0.0,4.491460588204301e-06,0.0,0.0004522665355403516,0.0
1010,4,9.985351971380354e-05,9.820925950812208e-06,0.0,6.477375124267313e-05,0.9998180824356885,7.469367404315191e-06,0.0
1011,0,0.9999382526254033,3.711056119886547e-06,0.0,9.296885227597832e-06,0.0,4.8739433249505176e-05,0.0
1012,0,0.9999467960707927,1.6967718562712072e-06,0.0,1.2091619310999e-05,0.0,3.941553804007201e-05,0.0
1013,4,7.247044501767888e-05,3.4649203416619787e-06,0.0,8.827071750720538e-05,0.9998339782328897,1.8156842436555283e-06,0.0
1014,4,8.554546511647665e-05,7.086063774423195e-06,0.0,6.627626221502449e-05,0.9998372206426205,3.871566273640906e-06,0.0
1015,5,6.798216221208041e-50,0.013488962316166597,0.0,7.012775457523578e-21,0.0,0.9865110376838337,0.0
1016,4,7.687693243521725e-05,5.007087716623033e-06,0.0,7.34790862538437e-05,0.9998422206610154,2.416232578960105e-06,0.0
1017,0,0.9998667955877587,1.4444692337470202e-05,0.0,6.0570880456767934e-06,0.0,0.00011270263185809902,0.0
1018,0,0.9997584183494967,2.5705452290990558e-05,0.0,5.132365170354215e-06,0.0,0.0002107438330418483,0.0
1019,1,3.078896042698453e-27,0.857026762350012,0.0,2.1541760961438133e-07,0.0,0.14297302223237848,0.0
1020,3,2.152724697023599e-11,0.4412330319916169,0.0,0.540798652428411,0.0,0.017968315558444813,0.0
1021,1,1.1249049158576436e-27,0.8815335041699437,0.0,1.1981735209581502e-07,0.0,0.11846637601270434,0.0
1022,0,0.9995005408779141,4.270112595752027e-05,0.0,4.491460588204301e-06,0.0,0.0004522665355403516,0.0
1023,0,0.9999158604011553,7.577529924024958e-06,0.0,7.383559857871472e-06,0.0,6.91785090627512e-05,0.0
1024,3,1.1930680119866043e-10,0.28248024808635913,0.0,0.6723642805197685,0.0,0.04515547127456548,0.0
1025,2,1.39016471494221e-05,8.992335049750125e-13,0.5274361772357831,1.5794612925374473e-21,0.0,3.7887296391648886e-08,0.4725498832288717
1026,2,3.681726475380514e-05,4.013803066504497e-06,0.8259512341149247,1.7029394545080928e-05,0.17396246300475052,2.8442417959591446e-05,0.0
1027,2,3.2898549276650735e-08,3.888075778391653e-05,0.9983132080289717,0.0014156612082676162,0.0,0.0002322171064273422,0.0
1028,0,0.9995005408779141,4.270112595752027e-05,0.0,4.491460588204301e-06,0.0,0.0004522665355403516,0.0
1029,2,0.001259049821585491,1.015480477416107e-09,0.9987403447790473,2.992407080459989e-14,0.0,6.043838566177605e-07,0.0
1030,2,3.681726475380514e-05,4.013803066504497e-06,0.8259512341149247,1.7029394545080928e-05,0.17396246300475052,2.8442417959591446e-05,0.0
1031,4,7.166222967442272e-05,2.348161151450045e-06,0.0,0.00011489877905115728,0.999809448009515,1.6428206078289406e-06,0.0
1032,0,0.9997584183494967,2.5705452290990558e-05,0.0,5.132365170354215e-06,0.0,0.0002107438330418483,0.0
1033,1,5.2294625293577055e-18,0.9326736070737094,0.0,0.0038657561808668724,0.0,0.06346063674542375,0.0
1034,1,2.5255497264015964e-17,0.7893723510538334,0.0,0.010354268722660352,0.0,0.20027338022350596,0.0
1035,2,0.0014996963138832714,1.4394550035829943e-07,0.9984954250511128,5.6913601517477004e-09,0.0,4.728998143472087e-06,0.0
1036,2,1.39016471494221e-05,8.992335049750125e-13,0.5274361772357831,1.5794612925374473e-21,0.0,3.7887296391648886e-08,0.4725498832288717
1037,4,8.554546511647665e-05,7.086063774423195e-06,0.0,6.627626221502449e-05,0.9998372206426205,3.871566273640906e-06,0.0
1038,1,2.4763510597812266e-18,0.9517026783720949,0.0,0.0025805874196361115,0.0,0.045716734208269175,0.0
1039,1,1.7025877358399065e-28,0.860530085866071,0.0,4.632259494280305e-08,0.0,0.1394698678113336,0.0
1040,3,3.0054256857347214e-11,0.4589760495148022,0.0,0.5247698596114115,0.0,0.016254090843732083,0.0
1041,1,2.4763510597812266e-18,0.9517026783720949,0.0,0.0025805874196361115,0.0,0.045716734208269175,0.0
1042,1,2.4763510597812266e-18,0.9517026783720949,0.0,0.0025805874196361115,0.0,0.045716734208269175,0.0
1043,4,8.554546511647665e-05,7.086063774423195e-06,0.0,6.627626221502449e-05,0.9998372206426205,3.871566273640906e-06,0.0
1044,0,0.9999382526254033,3.711056119886547e-06,0.0,9.296885227597832e-06,0.0,4.8739433249505176e-05,0.0
1045,6,6.046525373222814e-05,3.4485893109453896e-13,0.0,7.752398479485433e-21,0.0,1.4428800047533201e-08,0.999939520317123
1046,1,5.2294625293577055e-18,0.9326736070737094,0.0,0.0038657561808668724,0.0,0.06346063674542375,0.0
1047,4,8.554546511647665e-05,7.086063774423195e-06,0.0,6.627626221502449e-05,0.9998372206426205,3.871566273640906e-06,0.0
1048,5,2.0189118665656589e-50,0.02365662219778232,0.0,3.354776210109155e-21,0.0,0.9763433778022172,0.0
1049,3,6.04624727156723e-11,0.41712401584464126,0.0,0.5621139742411533,0.0,0.020762009853743154,0.0
1050,3,1.1930680119866043e-10,0.28248024808635913,0.0,0.6723642805197685,0.0,0.04515547127456548,0.0
1051,1,3.7057343889457184e-19,0.9435940817491019,0.0,0.0013141821962760864,0.0,0.05509173605462218,0.0
1052,4,8.554546511647665e-05,7.086063774423195e-06,0.0,6.627626221502449e-05,0.9998372206426205,3.871566273640906e-06,0.0
1053,3,6.04624727156723e-11,0.41712401584464126,0.0,0.5621139742411533,0.0,0.020762009853743154,0.0
1054,4,7.247044501767888e-05,3.4649203416619787e-06,0.0,8.827071750720538e-05,0.9998339782328897,1.8156842436555283e-06,0.0
1055,4,7.247044501767888e-05,3.4649203416619787e-06,0.0,8.827071750720538e-05,0.9998339782328897,1.8156842436555283e-06,0.0
1056,0,0.9999943118642458,8.415510088269047e-09,0.0,4.354461643421086e-11,0.0,5.679676699513939e-06,0.0
1057,3,6.04624727156723e-11,0.41712401584464126,0.0,0.5621139742411533,0.0,0.020762009853743154,0.0
1058,3,1.914834624162666e-05,0.03510791496086681,0.0,0.9036937099919988,0.0,0.061179226700892535,0.0
1059,4,8.554546511647665e-05,7.086063774423195e-06,0.0,6.627626221502449e-05,0.9998372206426205,3.871566273640906e-06,0.0
1060,4,8.554546511647665e-05,7.086063774423195e-06,0.0,6.627626221502449e-05,0.9998372206426205,3.871566273640906e-06,0.0
1061,2,6.048206791311386e-13,7.395741135463843e-05,0.9966230749405336,0.0018481791588318042,0.0,0.0014547884886750946,0.0
1062,0,0.999977782294173,6.415127841199618e-08,0.0,3.100984485967844e-11,0.0,2.2153523538747307e-05,0.0
1063,4,7.166222967442272e-05,2.348161151450045e-06,0.0,0.00011489877905115728,0.999809448009515,1.6428206078289406e-06,0.0
1064,0,0.9999460358003717,1.5977200199779238e-07,0.0,2.7472233509735677e-11,0.0,5.380440015414061e-05,0.0
1065,3,1.575724027737135e-10,0.19715961588086742,0.0,0.725841972907865,0.0,0.07699841105369538,0.0
1066,4,9.985351971380354e-05,9.820925950812208e-06,0.0,6.477375124267313e-05,0.9998180824356885,7.469367404315191e-06,0.0
1067,4,0.00012226226796021035,1.3329829164850664e-05,0.0,6.859368205331706e-05,0.9997784631072436,1.7351113578193305e-05,0.0
1068,3,1.5504876815341353e-11,0.39820382015726874,0.0,0.5788699258516662,0.0,0.02292625397556049,0.0
1069,3,6.04624727156723e-11,0.41712401584464126,0.0,0.5621139742411533,0.0,0.020762009853743154,0.0
1070,1,2.4763510597812266e-18,0.9517026783720949,0.0,0.0025805874196361115,0.0,0.045716734208269175,0.0
1071,3,9.968978201925728e-06,0.05326088942528715,0.0,0.9414205223147823,0.0,0.005308619281728587,0.0
1072,3,1.5504876815341353e-11,0.39820382015726874,0.0,0.5788699258516662,0.0,0.02292625397556049,0.0
1073,1,1.1498326616073074e-17,0.8884907451716046,0.0,0.006228226899293377,0.0,0.10528102792910207,0.0
1074,4,7.4332814499187e-05,1.558423534628109e-06,0.0,0.00016205274218525982,0.9997602663019958,1.7897177851611728e-06,0.0
1075,4,7.166222967442272e-05,2.348161151450045e-06,0.0,0.00011489877905115728,0.999809448009515,1.6428206078289406e-06,0.0
1076,1,2.4763510597812266e-18,0.9517026783720949,0.0,0.0025805874196361115,0.0,0.045716734208269175,0.0
1077,0,0.9999158604011553,7.577529924024958e-06,0.0,7.383559857871472e-06,0.0,6.91785090627512e-05,0.0
1078,5,1.4958205903242464e-25,0.08400243280934452,0.0,2.081599504170176e-06,0.0,0.9159954855911512,0.0
1079,1,2.5255497264015964e-17,0.7893723510538334,0.0,0.010354268722660352,0.0,0.20027338022350596,0.0
1080,4,7.247044501767888e-05,3.4649203416619787e-06,0.0,8.827071750720538e-05,0.9998339782328897,1.8156842436555283e-06,0.0
1081,5,7.454015903016263e-17,0.31018299809445843,0.0,0.019295911271993156,0.0,0.6705210906335481,0.0
1082,3,8.59013677358494e-11,0.35931067867833866,0.0,0.6117843493999806,0.0,0.028904971835779447,0.0
1083,3,7.802747663615412e-06,0.04587029563661648,0.0,0.9503743091455186,0.0,0.0037475924702014443,0.0
1084,1,2.3678294786582773e-26,0.6766883991470057,0.0,7.878529624982746e-07,0.0,0.32331081300003184,0.0
1085,0,0.9999974713452913,8.386835033709973e-10,0.0,6.961276824943858e-11,0.0,2.5277464123243486e-06,0.0
1086,5,7.480660609950814e-17,0.10246170886242587,0.0,0.016154468638715704,0.0,0.8813838224988582,0.0
1087,1,4.998291876417568e-17,0.5899529839996792,0.0,0.01602138975875547,0.0,0.3940256262415652,0.0
1088,2,0.0014996963138832714,1.4394550035829943e-07,0.9984954250511128,5.6913601517477004e-09,0.0,4.728998143472087e-06,0.0
1089,3,1.9117726791195488e-10,0.11801876389607593,0.0,0.7435360027523269,0.0,0.13844523316041998,0.0
1090,0,0.9999979258846563,2.388358766158086e-10,0.0,9.240333489321759e-11,0.0,2.0737841042097045e-06,0.0
1091,1,1.1498326616073074e-17,0.8884907451716046,0.0,0.006228226899293377,0.0,0.10528102792910207,0.0
1092,3,1.1930680119866043e-10,0.28248024808635913,0.0,0.6723642805197685,0.0,0.04515547127456548,0.0
1093,3,1.914834624162666e-05,0.03510791496086681,0.0,0.9036937099919988,0.0,0.061179226700892535,0.0
1094,5,5.6285700720481763e-36,0.0014353924752080018,0.0,2.595701793468831e-12,0.0,0.9985646075221961,0.0
1095,0,0.9997584183494967,2.5705452290990558e-05,0.0,5.132365170354215e-06,0.0,0.0002107438330418483,0.0
1096,0,0.9999943118642458,8.415510088269047e-09,0.0,4.354461643421086e-11,0.0,5.679676699513939e-06,0.0
1097,4,7.687693243521725e-05,5.007087716623033e-06,0.0,7.34790862538437e-05,0.9998422206610154,2.416232578960105e-06,0.0
1098,0,0.9988161379559544,6.619573985546894e-05,0.0,4.058387691853059e-06,0.0,0.0011136079164983936,0.0
1099,0,0.9988161379559544,6.619573985546894e-05,0.0,4.058387691853059e-06,0.0,0.0011136079164983936,0.0
1100,0,0.9999895060089817,2.404713496177979e-08,0.0,3.6155790639844315e-11,0.0,1.0469907727426812e-05,0.0
1101,3,6.04624727156723e-11,0.41712401584464126,0.0,0.5621139742411533,0.0,0.020762009853743154,0.0
1102,3,1.730622568153091e-05,0.045957246942005724,0.0,0.9252968743678995,0.0,0.028728572464413016,0.0
1103,0,0.9997584183494967,2.5705452290990558e-05,0.0,5.132365170354215e-06,0.0,0.0002107438330418483,0.0
1104,3,1.236967647485555e-05,0.05607276650801913,0.0,0.9355318701974386,0.0,0.008382993618067679,0.0
1105,4,7.687693243521725e-05,5.007087716623033e-06,0.0,7.34790862538437e-05,0.9998422206610154,2.416232578960105e-06,0.0
1106,4,9.985351971380354e-05,9.820925950812208e-06,0.0,6.477375124267313e-05,0.9998180824356885,7.469367404315191e-06,0.0
1107,3,1.489218719775696e-05,0.05347491308729993,0.0,0.9317669571278138,0.0,0.014743237597688499,0.0
1108,4,8.554546511647665e-05,7.086063774423195e-06,0.0,6.627626221502449e-05,0.9998372206426205,3.871566273640906e-06,0.0
1109,3,1.575724027737135e-10,0.19715961588086742,0.0,0.725841972907865,0.0,0.07699841105369538,0.0
1110,0,0.9999895060089817,2.404713496177979e-08,0.0,3.6155790639844315e-11,0.0,1.0469907727426812e-05,0.0
1111,0,0.9999943118642458,8.415510088269047e-09,0.0,4.354461643421086e-11,0.0,5.679676699513939e-06,0.0
1112,0,0.9999943118642458,8.415510088269047e-09,0.0,4.354461643421086e-11,0.0,5.679676699513939e-06,0.0
1113,0,0.9999974713452913,8.386835033709973e-10,0.0,6.961276824943858e-11,0.0,2.5277464123243486e-06,0.0
1114,3,7.802747663615412e-06,0.04587029563661648,0.0,0.9503743091455186,0.0,0.0037475924702014443,0.0
1115,3,1.489218719775696e-05,0.05347491308729993,0.0,0.9317669571278138,0.0,0.014743237597688499,0.0
1116,0,0.9999943118642458,8.415510088269047e-09,0.0,4.354461643421086e-11,0.0,5.679676699513939e-06,0.0
1117,0,0.9988161379559544,6.619573985546894e-05,0.0,4.058387691853059e-06,0.0,0.0011136079164983936,0.0
1118,1,1.1249049158576436e-27,0.8815335041699437,0.0,1.1981735209581502e-07,0.0,0.11846637601270434,0.0
1119,3,7.802747663615412e-06,0.04587029563661648,0.0,0.9503743091455186,0.0,0.0037475924702014443,0.0
1120,0,0.9995005408779141,4.270112595752027e-05,0.0,4.491460588204301e-06,0.0,0.0004522665355403516,0.0
1121,0,0.9998496432947711,3.714753861113283e-07,0.0,2.513863008288035e-11,0.0,0.0001499852047041941,0.0
1122,0,0.9997584183494967,2.5705452290990558e-05,0.0,5.132365170354215e-06,0.0,0.0002107438330418483,0.0
1123,5,6.798216221208041e-50,0.013488962316166597,0.0,7.012775457523578e-21,0.0,0.9865110376838337,0.0
1124,1,2.1897346339847504e-19,0.9127822544198725,0.0,0.0012463129415817118,0.0,0.08597143263854538,0.0
1125,1,2.4763510597812266e-18,0.9517026783720949,0.0,0.0025805874196361115,0.0,0.045716734208269175,0.0
1126,5,2.0189118665656589e-50,0.02365662219778232,0.0,3.354776210109155e-21,0.0,0.9763433778022172,0.0
1127,4,9.985351971380354e-05,9.820925950812208e-06,0.0,6.477375124267313e-05,0.9998180824356885,7.469367404315191e-06,0.0
1128,0,0.999977782294173,6.415127841199618e-08,0.0,3.100984485967844e-11,0.0,2.2153523538747307e-05,0.0
1129,5,2.897606187839182e-37,0.27714952002140575,0.0,7.135016881823976e-13,0.0,0.7228504799778805,0.0
1130,0,0.9999382526254033,3.711056119886547e-06,0.0,9.296885227597832e-06,0.0,4.8739433249505176e-05,0.0
1131,0,0.9999158604011553,7.577529924024958e-06,0.0,7.383559857871472e-06,0.0,6.91785090627512e-05,0.0
1132,2,3.681726475380514e-05,4.013803066504497e-06,0.8259512341149247,1.7029394545080928e-05,0.17396246300475052,2.8442417959591446e-05,0.0
1133,4,8.554546511647665e-05,7.086063774423195e-06,0.0,6.627626221502449e-05,0.9998372206426205,3.871566273640906e-06,0.0
1134,3,1.489218719775696e-05,0.05347491308729993,0.0,0.9317669571278138,0.0,0.014743237597688499,0.0
1135,0,0.999977782294173,6.415127841199618e-08,0.0,3.100984485967844e-11,0.0,2.2153523538747307e-05,0.0
1136,0,0.9999158604011553,7.577529924024958e-06,0.0,7.383559857871472e-06,0.0,6.91785090627512e-05,0.0
1137,0,0.9998667955877587,1.4444692337470202e-05,0.0,6.0570880456767934e-06,0.0,0.00011270263185809902,0.0
1138,3,7.802747663615412e-06,0.04587029563661648,0.0,0.9503743091455186,0.0,0.0037475924702014443,0.0
1139,3,8.59013677358494e-11,0.35931067867833866,0.0,0.6117843493999806,0.0,0.028904971835779447,0.0
1140,3,9.968978201925728e-06,0.05326088942528715,0.0,0.9414205223147823,0.0,0.005308619281728587,0.0
1141,0,0.9999460358003717,1.5977200199779238e-07,0.0,2.7472233509735677e-11,0.0,5.380440015414061e-05,0.0
1142,0,0.9995005408779141,4.270112595752027e-05,0.0,4.491460588204301e-06,0.0,0.0004522665355403516,0.0
1143,4,9.985351971380354e-05,9.820925950812208e-06,0.0,6.477375124267313e-05,0.9998180824356885,7.469367404315191e-06,0.0
1144,0,0.9999382526254033,3.711056119886547e-06,0.0,9.296885227597832e-06,0.0,4.8739433249505176e-05,0.0
1145,0,0.9999467960707927,1.6967718562712072e-06,0.0,1.2091619310999e-05,0.0,3.941553804007201e-05,0.0
1146,4,7.247044501767888e-05,3.4649203416619787e-06,0.0,8.827071750720538e-05,0.9998339782328897,1.8156842436555283e-06,0.0
1147,4,8.554546511647665e-05,7.086063774423195e-06,0.0,6.627626221502449e-05,0.9998372206426205,3.871566273640906e-06,0.0
1148,5,6.798216221208041e-50,0.013488962316166597,0.0,7.012775457523578e-21,0.0,0.9865110376838337,0.0
1149,4,7.687693243521725e-05,5.007087716623033e-06,0.0,7.34790862538437e-05,0.9998422206610154,2.416232578960105e-06,0.0
1150,0,0.9998667955877587,1.4444692337470202e-05,0.0,6.0570880456767934e-06,0.0,0.00011270263185809902,0.0
1151,0,0.9997584183494967,2.5705452290990558e-05,0.0,5.132365170354215e-06,0.0,0.0002107438330418483,0.0
1152,1,3.078896042698453e-27,0.857026762350012,0.0,2.1541760961438133e-07,0.0,0.14297302223237848,0.0
1153,3,2.152724697023599e-11,0.4412330319916169,0.0,0.540798652428411,0.0,0.017968315558444813,0.0
1154,1,1.1249049158576436e-27,0.8815335041699437,0.0,1.1981735209581502e-07,0.0,0.11846637601270434,0.0
1155,0,0.9995005408779141,4.270112595752027e-05,0.0,4.491460588204301e-06,0.0,0.0004522665355403516,0.0
1156,0,0.9999158604011553,7.577529924024958e-06,0.0,7.383559857871472e-06,0.0,6.91785090627512e-05,0.0
1157,3,1.1930680119866043e-10,0.28248024808635913,0.0,0.6723642805197685,0.0,0.04515547127456548,0.0
1158,2,1.39016471494221e-05,8.992335049750125e-13,0.5274361772357831,1.5794612925374473e-21,0.0,3.7887296391648886e-08,0.4725498832288717
1159,2,3.681726475380514e-05,4.013803066504497e-06,0.8259512341149247,1.7029394545080928e-05,0.17396246300475052,2.8442417959591446e-05,0.0
1160,2,3.2898549276650735e-08,3.888075778391653e-05,0.9983132080289717,0.0014156612082676162,0.0,0.0002322171064273422,0.0
1161,0,0.9995005408779141,4.270112595752027e-05,0.0,4.491460588204301e-06,0.0,0.0004522665355403516,0.0
1162,2,0.001259049821585491,1.015480477416107e-09,0.9987403447790473,2.992407080459989e-14,0.0,6.043838566177605e-07,0.0
1163,2,3.681726475380514e-05,4.013803066504497e-06,0.8259512341149247,1.7029394545080928e-05,0.17396246300475052,2.8442417959591446e-05,0.0
1164,4,7.166222967442272e-05,2.348161151450045e-06,0.0,0.00011489877905115728,0.999809448009515,1.6428206078289406e-06,0.0
1165,0,0.9997584183494967,2.5705452290990558e-05,0.0,5.132365170354215e-06,0.0,0.0002107438330418483,0.0
