respondent,assigned_class,post_profile_0,post_profile_1,post_profile_2,post_profile_3,post_profile_4,post_profile_5
901,5,0.0,0.000614413953932518,7.341606514069612e-05,0.0002773548470713034,4.888174174308396e-21,0.9990348151338554
902,5,0.0,0.0005647138612905943,7.448254772072222e-05,0.00023122897358866072,1.3471023221153347e-14,0.9991295746173864
903,2,0.0,0.02103793968154804,0.9789276128624705,3.444745598107528e-05,1.2058583335513703e-48,0.0
904,5,0.0,0.0005647138612905943,7.448254772072222e-05,0.00023122897358866072,1.3471023221153347e-14,0.9991295746173864
905,1,0.0,0.513287749599636,3.558396035071362e-18,0.486712250400364,3.113941164317175e-58,0.0
906,3,0.0,0.25147831553146355,7.3639746432337675e-28,0.7485216844685362,7.4053783903764e-123,0.0
907,1,0.0,0.6591058654766069,2.9815864312103676e-11,0.34089413449357747,7.432869395799289e-53,0.0
908,1,0.0,0.513287749599636,3.558396035071362e-18,0.486712250400364,3.113941164317175e-58,0.0
909,1,0.0,0.513287749599636,3.558396035071362e-18,0.486712250400364,3.113941164317175e-58,0.0
910,5,0.0,0.0005647138612905943,7.448254772072222e-05,0.00023122897358866072,1.3471023221153347e-14,0.9991295746173864
911,2,0.0,0.054186761723166416,0.9343401039026026,0.011473134374230956,4.3028695179421225e-26,0.0
912,0,0.9999192478892461,2.900693565684066e-06,5.099546529828104e-05,2.6753646546731212e-05,1.0230534302688387e-07,0.0
913,1,0.0,0.6648190394458163,6.6651488043518775e-18,0.33518096055418367,1.6906561359644083e-47,0.0
914,5,0.0,0.0005647138612905943,7.448254772072222e-05,0.00023122897358866072,1.3471023221153347e-14,0.9991295746173864
915,3,0.0,0.011562664969870221,3.969882889705041e-50,0.9884373350301299,1.8081985263554601e-124,0.0
916,1,0.0,0.7634882333319652,6.609089581708991e-11,0.2365117666019438,9.951695723585918e-33,0.0
917,1,0.0,0.963144791012655,1.1075123035135811e-10,0.03685520887659375,6.833071186717258e-19,0.0
918,1,0.0,0.6285964661385376,8.333591330289259e-19,0.3714035338614622,1.6730878777327102e-99,0.0
919,5,0.0,0.0005647138612905943,7.448254772072222e-05,0.00023122897358866072,1.3471023221153347e-14,0.9991295746173864
920,1,0.0,0.7634882333319652,6.609089581708991e-11,0.2365117666019438,9.951695723585918e-33,0.0
921,5,0.0,0.0007246353963790553,7.160134697502615e-05,0.00024302325334829564,5.0367763057085155e-29,0.9989607400032976
922,5,0.0,0.0007246353963790553,7.160134697502615e-05,0.00024302325334829564,5.0367763057085155e-29,0.9989607400032976
923,2,0.0,0.009058284493304255,0.9872692821740457,0.0036724333326498084,6.857383237723751e-19,0.0
924,1,0.0,0.7634882333319652,6.609089581708991e-11,0.2365117666019438,9.951695723585918e-33,0.0
925,1,0.0,0.9980793640665628,1.7427200430900614e-05,0.0018504564842868638,5.2752248719034056e-05,0.0
926,5,0.0,0.0005647138612905943,7.448254772072222e-05,0.00023122897358866072,1.3471023221153347e-14,0.9991295746173864
927,5,0.0,0.0005647138612905943,7.448254772072222e-05,0.00023122897358866072,1.3471023221153347e-14,0.9991295746173864
928,1,0.0,0.9999948778092645,6.787377589891044e-11,5.1219033843613074e-06,2.1947750599623185e-10,0.0
929,2,0.0,0.00799843806585677,0.974229628168964,0.017771034611000217,8.991541789826387e-07,0.0
930,5,0.0,0.0009263572523612288,6.909067329398598e-05,0.00015554394119473176,1.4736460843425825e-38,0.9988490081331499
931,2,0.0,0.008565447283555497,0.961813608195577,0.024645998606846506,0.004974945914021096,0.0
932,1,0.0,0.9926149130796877,1.147223684226618e-10,0.007385086805567764,2.202779628331621e-14,0.0
933,5,0.0,0.000562615357964762,7.476551981030677e-05,0.00014081768835168317,1.0541545976728687e-09,0.9992218003797185
934,5,0.0,0.0006075543670558869,7.425167851879739e-05,6.264051345858459e-05,2.342246025059861e-06,0.9992532111949415
935,1,0.0,0.848828744502976,1.3929510885447957e-11,0.15117125548309476,3.899996318065856e-79,0.0
936,1,0.0,0.7634882333319652,6.609089581708991e-11,0.2365117666019438,9.951695723585918e-33,0.0
937,1,0.0,0.513287749599636,3.558396035071362e-18,0.486712250400364,3.113941164317175e-58,0.0
938,1,0.0,0.7757701293744377,1.5853028303515146e-05,0.22421401759725884,9.898465962774617e-21,0.0
939,1,0.0,0.848828744502976,1.3929510885447957e-11,0.15117125548309476,3.899996318065856e-79,0.0
940,1,0.0,0.8469925110192761,1.1208994266181839e-17,0.15300748898072367,2.3651995753932977e-38,0.0
941,5,0.0,0.0012834678726012297,6.595274081658587e-05,7.271074797831873e-05,1.22409553083612e-49,0.9985778686386036
942,5,0.0,0.0009263572523612288,6.909067329398598e-05,0.00015554394119473176,1.4736460843425825e-38,0.9988490081331499
943,1,0.0,0.513287749599636,3.558396035071362e-18,0.486712250400364,3.113941164317175e-58,0.0
944,2,0.0,0.044678236633293004,0.9327449072142341,0.022576856152472912,6.434885652285746e-18,0.0
945,1,0.0,0.9990572810021273,7.984030362642704e-26,0.0009427189978724322,1.4979619110138004e-32,0.0
946,1,0.0,0.9582034179476349,1.527893643338885e-17,0.041796582052365305,7.696909414902103e-31,0.0
947,5,0.0,0.0007246353963790553,7.160134697502615e-05,0.00024302325334829564,5.0367763057085155e-29,0.9989607400032976
948,1,0.0,0.9992222801864639,1.759126821433161e-17,0.000777719813536348,1.1938885884670254e-20,0.0
949,1,0.0,0.8829030668312965,9.219923804988847e-11,0.11709693307650441,5.245725392835659e-25,0.0
950,1,0.0,0.7242464398653949,1.2253604245092329e-05,0.2757413065303599,1.2793697426966807e-28,0.0
951,1,0.0,0.7279995404794599,3.3380893278632436e-26,0.2720004595205399,1.8247871686188163e-54,0.0
952,2,0.0,0.014552638866151837,0.9852253263606042,0.0002220347732437403,3.4936058857234272e-37,0.0
953,1,0.0,0.9999424872489231,1.613100270527834e-17,5.751275107683014e-05,6.178019976795149e-18,0.0
954,1,0.0,0.992952192436369,1.74132460089678e-17,0.0070478075636309185,6.010235491529902e-25,0.0
955,4,0.0,0.014707156542056267,0.20322904412210457,0.0015448261406033666,0.7805189731952357,0.0
956,1,0.0,0.9990261054775448,1.0593077047832318e-10,0.0009738943983580087,1.8166323152836275e-11,0.0
957,2,0.0,0.02103793968154804,0.9789276128624705,3.444745598107528e-05,1.2058583335513703e-48,0.0
958,1,0.0,0.8469925110192761,1.1208994266181839e-17,0.15300748898072367,2.3651995753932977e-38,0.0
959,1,0.0,0.963144791012655,1.1075123035135811e-10,0.03685520887659375,6.833071186717258e-19,0.0
960,1,0.0,0.9980793640665628,1.7427200430900614e-05,0.0018504564842868638,5.2752248719034056e-05,0.0
961,1,0.0,0.9999100985355903,1.0880757119988488e-35,8.990146440995161e-05,1.0782687395873692e-41,0.0
962,2,0.0,0.03975287091668099,0.9252273677010419,0.03501637547448069,3.385907796559327e-06,0.0
963,2,0.0,0.009058284493304255,0.9872692821740457,0.0036724333326498084,6.857383237723751e-19,0.0
964,5,0.0,0.000614413953932518,7.341606514069612e-05,0.0002773548470713034,4.888174174308396e-21,0.9990348151338554
965,4,0.0,0.023229776591300915,0.4184164401901885,0.007356204881561149,0.5509975783369494,0.0
966,4,0.0,0.023229776591300915,0.4184164401901885,0.007356204881561149,0.5509975783369494,0.0
967,2,0.0,0.008146383499022684,0.9824352357935285,0.009418380702805512,4.643212371108572e-12,0.0
968,1,0.0,0.7634882333319652,6.609089581708991e-11,0.2365117666019438,9.951695723585918e-33,0.0
969,1,0.0,0.9882746365503297,2.0581066346158434e-05,0.01170324673345439,1.535649869568172e-06,0.0
970,2,0.0,0.03975287091668099,0.9252273677010419,0.03501637547448069,3.385907796559327e-06,0.0
971,1,0.0,0.8711729098313418,1.9626953841802524e-05,0.12880746321479525,2.103286282833328e-14,0.0
972,5,0.0,0.000614413953932518,7.341606514069612e-05,0.0002773548470713034,4.888174174308396e-21,0.9990348151338554
973,5,0.0,0.000562615357964762,7.476551981030677e-05,0.00014081768835168317,1.0541545976728687e-09,0.9992218003797185
974,1,0.0,0.9514791135126709,2.1571721867132835e-05,0.048499313626821826,1.1386402341089261e-09,0.0
975,5,0.0,0.0005647138612905943,7.448254772072222e-05,0.00023122897358866072,1.3471023221153347e-14,0.9991295746173864
976,1,0.0,0.9926149130796877,1.147223684226618e-10,0.007385086805567764,2.202779628331621e-14,0.0
977,2,0.0,0.008146383499022684,0.9824352357935285,0.009418380702805512,4.643212371108572e-12,0.0
978,2,0.0,0.009058284493304255,0.9872692821740457,0.0036724333326498084,6.857383237723751e-19,0.0
979,2,0.0,0.009058284493304255,0.9872692821740457,0.0036724333326498084,6.857383237723751e-19,0.0
980,2,0.0,0.014552638866151837,0.9852253263606042,0.0002220347732437403,3.4936058857234272e-37,0.0
981,1,0.0,0.7242464398653949,1.2253604245092329e-05,0.2757413065303599,1.2793697426966807e-28,0.0
982,1,0.0,0.9514791135126709,2.1571721867132835e-05,0.048499313626821826,1.1386402341089261e-09,0.0
983,2,0.0,0.009058284493304255,0.9872692821740457,0.0036724333326498084,6.857383237723751e-19,0.0
984,4,0.0,0.023229776591300915,0.4184164401901885,0.007356204881561149,0.5509975783369494,0.0
985,3,0.0,0.19082059031851828,2.2081880254153278e-27,0.8091794096814817,4.644976815117944e-91,0.0
986,1,0.0,0.7242464398653949,1.2253604245092329e-05,0.2757413065303599,1.2793697426966807e-28,0.0
987,2,0.0,0.04282314553391563,0.917733481341192,0.027551036833367543,0.011892336291524742,0.0
988,2,0.0,0.005662081367967568,0.5350191874216325,0.014218508311724795,0.4451002228986753,0.0
989,2,0.0,0.03975287091668099,0.9252273677010419,0.03501637547448069,3.385907796559327e-06,0.0
990,3,0.0,0.03617568504770754,2.353241578561943e-49,0.9638243149522924,3.315301760098134e-109,0.0
991,1,0.0,0.8135492019048716,5.17728048888519e-19,0.18645079809512838,2.4325653522448967e-116,0.0
992,1,0.0,0.513287749599636,3.558396035071362e-18,0.486712250400364,3.113941164317175e-58,0.0
993,3,0.0,0.011562664969870221,3.969882889705041e-50,0.9884373350301299,1.8081985263554601e-124,0.0
994,5,0.0,0.000562615357964762,7.476551981030677e-05,0.00014081768835168317,1.0541545976728687e-09,0.9992218003797185
995,2,0.0,0.00799843806585677,0.974229628168964,0.017771034611000217,8.991541789826387e-07,0.0
996,3,0.0,0.1761915226480298,4.842243663505374e-37,0.82380847735197,1.1880716289302111e-85,0.0
997,2,0.0,0.054186761723166416,0.9343401039026026,0.011473134374230956,4.3028695179421225e-26,0.0
998,2,0.0,0.044678236633293004,0.9327449072142341,0.022576856152472912,6.434885652285746e-18,0.0
999,5,0.0,0.0009018622179104882,7.089686000792104e-05,4.828781510731801e-06,0.0002646055766649916,0.9987578065639058
1000,5,0.0,0.0005647138612905943,7.448254772072222e-05,0.00023122897358866072,1.3471023221153347e-14,0.9991295746173864
1001,1,0.0,0.9514791135126709,2.1571721867132835e-05,0.048499313626821826,1.1386402341089261e-09,0.0
1002,2,0.0,0.00799843806585677,0.974229628168964,0.017771034611000217,8.991541789826387e-07,0.0
1003,2,0.0,0.044678236633293004,0.9327449072142341,0.022576856152472912,6.434885652285746e-18,0.0
1004,2,0.0,0.040184936381756284,0.9271561302060557,0.032658933384688685,2.7499321496801488e-11,0.0
1005,1,0.0,0.7242464398653949,1.2253604245092329e-05,0.2757413065303599,1.2793697426966807e-28,0.0
1006,1,0.0,0.8829030668312965,9.219923804988847e-11,0.11709693307650441,5.245725392835659e-25,0.0
1007,1,0.0,0.7757701293744377,1.5853028303515146e-05,0.22421401759725884,9.898465962774617e-21,0.0
1008,2,0.0,0.008565447283555497,0.961813608195577,0.024645998606846506,0.004974945914021096,0.0
1009,2,0.0,0.04282314553391563,0.917733481341192,0.027551036833367543,0.011892336291524742,0.0
1010,5,0.0,0.000562615357964762,7.476551981030677e-05,0.00014081768835168317,1.0541545976728687e-09,0.9992218003797185
1011,2,0.0,0.054186761723166416,0.9343401039026026,0.011473134374230956,4.3028695179421225e-26,0.0
1012,2,0.0,0.07112770858865036,0.9246198156087149,0.004252475802634642,8.157517570611718e-36,0.0
1013,5,0.0,0.0007246353963790553,7.160134697502615e-05,0.00024302325334829564,5.0367763057085155e-29,0.9989607400032976
1014,5,0.0,0.0005647138612905943,7.448254772072222e-05,0.00023122897358866072,1.3471023221153347e-14,0.9991295746173864
1015,3,0.0,0.03617568504770754,2.353241578561943e-49,0.9638243149522924,3.315301760098134e-109,0.0
1016,5,0.0,0.000614413953932518,7.341606514069612e-05,0.0002773548470713034,4.888174174308396e-21,0.9990348151338554
1017,2,0.0,0.040184936381756284,0.9271561302060557,0.032658933384688685,2.7499321496801488e-11,0.0
1018,2,0.0,0.03975287091668099,0.9252273677010419,0.03501637547448069,3.385907796559327e-06,0.0
1019,3,0.0,0.2631541020339046,5.279246990963725e-27,0.7368458979660955,2.4693084355546306e-77,0.0
1020,1,0.0,0.73008191568812,2.0820529529366738e-11,0.26991808429105957,3.246962605817595e-65,0.0
1021,3,0.0,0.19082059031851828,2.2081880254153278e-27,0.8091794096814817,4.644976815117944e-91,0.0
1022,2,0.0,0.04282314553391563,0.917733481341192,0.027551036833367543,0.011892336291524742,0.0
1023,2,0.0,0.044678236633293004,0.9327449072142341,0.022576856152472912,6.434885652285746e-18,0.0
1024,1,0.0,0.963144791012655,1.1075123035135811e-10,0.03685520887659375,6.833071186717258e-19,0.0
1025,0,0.9998777301445174,1.7524064091248478e-06,1.9961369160230536e-05,2.608171246863539e-05,7.447436744469357e-05,0.0
1026,5,0.0,0.0009018622179104882,7.089686000792104e-05,4.828781510731801e-06,0.0002646055766649916,0.9987578065639058
1027,1,0.0,0.9997439977321237,1.3359534878990295e-05,0.00019556016934408263,4.7082563653493773e-05,0.0
1028,2,0.0,0.04282314553391563,0.917733481341192,0.027551036833367543,0.011892336291524742,0.0
1029,4,0.0,0.0028266911403110537,0.20515950652243797,0.004174750784688717,0.7878390515525621,0.0
1030,5,0.0,0.0009018622179104882,7.089686000792104e-05,4.828781510731801e-06,0.0002646055766649916,0.9987578065639058
1031,5,0.0,0.0009263572523612288,6.909067329398598e-05,0.00015554394119473176,1.4736460843425825e-38,0.9988490081331499
1032,2,0.0,0.03975287091668099,0.9252273677010419,0.03501637547448069,3.385907796559327e-06,0.0
1033,1,0.0,0.6648190394458163,6.6651488043518775e-18,0.33518096055418367,1.6906561359644083e-47,0.0
1034,1,0.0,0.9582034179476349,1.527893643338885e-17,0.041796582052365305,7.696909414902103e-31,0.0
1035,4,0.0,0.014707156542056267,0.20322904412210457,0.0015448261406033666,0.7805189731952357,0.0
1036,0,0.9998777301445174,1.7524064091248478e-06,1.9961369160230536e-05,2.608171246863539e-05,7.447436744469357e-05,0.0
1037,5,0.0,0.0005647138612905943,7.448254772072222e-05,0.00023122897358866072,1.3471023221153347e-14,0.9991295746173864
1038,1,0.0,0.513287749599636,3.558396035071362e-18,0.486712250400364,3.113941164317175e-58,0.0
1039,3,0.0,0.25147831553146355,7.3639746432337675e-28,0.7485216844685362,7.4053783903764e-123,0.0
1040,1,0.0,0.6591058654766069,2.9815864312103676e-11,0.34089413449357747,7.432869395799289e-53,0.0
1041,1,0.0,0.513287749599636,3.558396035071362e-18,0.486712250400364,3.113941164317175e-58,0.0
1042,1,0.0,0.513287749599636,3.558396035071362e-18,0.486712250400364,3.113941164317175e-58,0.0
1043,5,0.0,0.0005647138612905943,7.448254772072222e-05,0.00023122897358866072,1.3471023221153347e-14,0.9991295746173864
1044,2,0.0,0.054186761723166416,0.9343401039026026,0.011473134374230956,4.3028695179421225e-26,0.0
1045,0,0.9999192478892461,2.900693565684066e-06,5.099546529828104e-05,2.6753646546731212e-05,1.0230534302688387e-07,0.0
1046,1,0.0,0.6648190394458163,6.6651488043518775e-18,0.33518096055418367,1.6906561359644083e-47,0.0
1047,5,0.0,0.0005647138612905943,7.448254772072222e-05,0.00023122897358866072,1.3471023221153347e-14,0.9991295746173864
1048,3,0.0,0.011562664969870221,3.969882889705041e-50,0.9884373350301299,1.8081985263554601e-124,0.0
1049,1,0.0,0.7634882333319652,6.609089581708991e-11,0.2365117666019438,9.951695723585918e-33,0.0
1050,1,0.0,0.963144791012655,1.1075123035135811e-10,0.03685520887659375,6.833071186717258e-19,0.0
1051,1,0.0,0.6285964661385376,8.333591330289259e-19,0.3714035338614622,1.6730878777327102e-99,0.0
1052,5,0.0,0.0005647138612905943,7.448254772072222e-05,0.00023122897358866072,1.3471023221153347e-14,0.9991295746173864
1053,1,0.0,0.7634882333319652,6.609089581708991e-11,0.2365117666019438,9.951695723585918e-33,0.0
1054,5,0.0,0.0007246353963790553,7.160134697502615e-05,0.00024302325334829564,5.0367763057085155e-29,0.9989607400032976
1055,5,0.0,0.0007246353963790553,7.160134697502615e-05,0.00024302325334829564,5.0367763057085155e-29,0.9989607400032976
1056,2,0.0,0.009058284493304255,0.9872692821740457,0.0036724333326498084,6.857383237723751e-19,0.0
1057,1,0.0,0.7634882333319652,6.609089581708991e-11,0.2365117666019438,9.951695723585918e-33,0.0
1058,1,0.0,0.9980793640665628,1.7427200430900614e-05,0.0018504564842868638,5.2752248719034056e-05,0.0
1059,5,0.0,0.0005647138612905943,7.448254772072222e-05,0.00023122897358866072,1.3471023221153347e-14,0.9991295746173864
1060,5,0.0,0.0005647138612905943,7.448254772072222e-05,0.00023122897358866072,1.3471023221153347e-14,0.9991295746173864
1061,1,0.0,0.9999948778092645,6.787377589891044e-11,5.1219033843613074e-06,2.1947750599623185e-10,0.0
1062,2,0.0,0.00799843806585677,0.974229628168964,0.017771034611000217,8.991541789826387e-07,0.0
1063,5,0.0,0.0009263572523612288,6.909067329398598e-05,0.00015554394119473176,1.4736460843425825e-38,0.9988490081331499
1064,2,0.0,0.008565447283555497,0.961813608195577,0.024645998606846506,0.004974945914021096,0.0
1065,1,0.0,0.9926149130796877,1.147223684226618e-10,0.007385086805567764,2.202779628331621e-14,0.0
1066,5,0.0,0.000562615357964762,7.476551981030677e-05,0.00014081768835168317,1.0541545976728687e-09,0.9992218003797185
1067,5,0.0,0.0006075543670558869,7.425167851879739e-05,6.264051345858459e-05,2.342246025059861e-06,0.9992532111949415
1068,1,0.0,0.848828744502976,1.3929510885447957e-11,0.15117125548309476,3.899996318065856e-79,0.0
1069,1,0.0,0.7634882333319652,6.609089581708991e-11,0.2365117666019438,9.951695723585918e-33,0.0
1070,1,0.0,0.513287749599636,3.558396035071362e-18,0.486712250400364,3.113941164317175e-58,0.0
1071,1,0.0,0.7757701293744377,1.5853028303515146e-05,0.22421401759725884,9.898465962774617e-21,0.0
1072,1,0.0,0.848828744502976,1.3929510885447957e-11,0.15117125548309476,3.899996318065856e-79,0.0
1073,1,0.0,0.8469925110192761,1.1208994266181839e-17,0.15300748898072367,2.3651995753932977e-38,0.0
1074,5,0.0,0.0012834678726012297,6.595274081658587e-05,7.271074797831873e-05,1.22409553083612e-49,0.9985778686386036
1075,5,0.0,0.0009263572523612288,6.909067329398598e-05,0.00015554394119473176,1.4736460843425825e-38,0.9988490081331499
1076,1,0.0,0.513287749599636,3.558396035071362e-18,0.486712250400364,3.113941164317175e-58,0.0
1077,2,0.0,0.044678236633293004,0.9327449072142341,0.022576856152472912,6.434885652285746e-18,0.0
1078,1,0.0,0.9990572810021273,7.984030362642704e-26,0.0009427189978724322,1.4979619110138004e-32,0.0
1079,1,0.0,0.9582034179476349,1.527893643338885e-17,0.041796582052365305,7.696909414902103e-31,0.0
1080,5,0.0,0.0007246353963790553,7.160134697502615e-05,0.00024302325334829564,5.0367763057085155e-29,0.9989607400032976
1081,1,0.0,0.9992222801864639,1.759126821433161e-17,0.000777719813536348,1.1938885884670254e-20,0.0
1082,1,0.0,0.8829030668312965,9.219923804988847e-11,0.11709693307650441,5.245725392835659e-25,0.0
1083,1,0.0,0.7242464398653949,1.2253604245092329e-05,0.2757413065303599,1.2793697426966807e-28,0.0
1084,1,0.0,0.7279995404794599,3.3380893278632436e-26,0.2720004595205399,1.8247871686188163e-54,0.0
1085,2,0.0,0.014552638866151837,0.9852253263606042,0.0002220347732437403,3.4936058857234272e-37,0.0
1086,1,0.0,0.9999424872489231,1.613100270527834e-17,5.751275107683014e-05,6.178019976795149e-18,0.0
1087,1,0.0,0.992952192436369,1.74132460089678e-17,0.0070478075636309185,6.010235491529902e-25,0.0
1088,4,0.0,0.014707156542056267,0.20322904412210457,0.0015448261406033666,0.7805189731952357,0.0
1089,1,0.0,0.9990261054775448,1.0593077047832318e-10,0.0009738943983580087,1.8166323152836275e-11,0.0
1090,2,0.0,0.02103793968154804,0.9789276128624705,3.444745598107528e-05,1.2058583335513703e-48,0.0
1091,1,0.0,0.8469925110192761,1.1208994266181839e-17,0.15300748898072367,2.3651995753932977e-38,0.0
1092,1,0.0,0.963144791012655,1.1075123035135811e-10,0.03685520887659375,6.833071186717258e-19,0.0
1093,1,0.0,0.9980793640665628,1.7427200430900614e-05,0.0018504564842868638,5.2752248719034056e-05,0.0
1094,1,0.0,0.9999100985355903,1.0880757119988488e-35,8.990146440995161e-05,1.0782687395873692e-41,0.0
1095,2,0.0,0.03975287091668099,0.9252273677010419,0.03501637547448069,3.385907796559327e-06,0.0
1096,2,0.0,0.009058284493304255,0.9872692821740457,0.0036724333326498084,6.857383237723751e-19,0.0
1097,5,0.0,0.000614413953932518,7.341606514069612e-05,0.0002773548470713034,4.888174174308396e-21,0.9990348151338554
1098,4,0.0,0.023229776591300915,0.4184164401901885,0.007356204881561149,0.5509975783369494,0.0
1099,4,0.0,0.023229776591300915,0.4184164401901885,0.007356204881561149,0.5509975783369494,0.0
1100,2,0.0,0.008146383499022684,0.9824352357935285,0.009418380702805512,4.643212371108572e-12,0.0
1101,1,0.0,0.7634882333319652,6.609089581708991e-11,0.2365117666019438,9.951695723585918e-33,0.0
1102,1,0.0,0.9882746365503297,2.0581066346158434e-05,0.01170324673345439,1.535649869568172e-06,0.0
1103,2,0.0,0.03975287091668099,0.9252273677010419,0.03501637547448069,3.385907796559327e-06,0.0
1104,1,0.0,0.8711729098313418,1.9626953841802524e-05,0.12880746321479525,2.103286282833328e-14,0.0
1105,5,0.0,0.000614413953932518,7.341606514069612e-05,0.0002773548470713034,4.888174174308396e-21,0.9990348151338554
1106,5,0.0,0.000562615357964762,7.476551981030677e-05,0.00014081768835168317,1.0541545976728687e-09,0.9992218003797185
1107,1,0.0,0.9514791135126709,2.1571721867132835e-05,0.048499313626821826,1.1386402341089261e-09,0.0
1108,5,0.0,0.0005647138612905943,7.448254772072222e-05,0.00023122897358866072,1.3471023221153347e-14,0.9991295746173864
1109,1,0.0,0.9926149130796877,1.147223684226618e-10,0.007385086805567764,2.202779628331621e-14,0.0
1110,2,0.0,0.008146383499022684,0.9824352357935285,0.009418380702805512,4.643212371108572e-12,0.0
1111,2,0.0,0.009058284493304255,0.9872692821740457,0.0036724333326498084,6.857383237723751e-19,0.0
1112,2,0.0,0.009058284493304255,0.9872692821740457,0.0036724333326498084,6.857383237723751e-19,0.0
1113,2,0.0,0.014552638866151837,0.9852253263606042,0.0002220347732437403,3.4936058857234272e-37,0.0
1114,1,0.0,0.7242464398653949,1.2253604245092329e-05,0.2757413065303599,1.2793697426966807e-28,0.0
1115,1,0.0,0.9514791135126709,2.1571721867132835e-05,0.048499313626821826,1.1386402341089261e-09,0.0
1116,2,0.0,0.009058284493304255,0.9872692821740457,0.0036724333326498084,6.857383237723751e-19,0.0
1117,4,0.0,0.023229776591300915,0.4184164401901885,0.007356204881561149,0.5509975783369494,0.0
1118,3,0.0,0.19082059031851828,2.2081880254153278e-27,0.8091794096814817,4.644976815117944e-91,0.0
1119,1,0.0,0.7242464398653949,1.2253604245092329e-05,0.2757413065303599,1.2793697426966807e-28,0.0
1120,2,0.0,0.04282314553391563,0.917733481341192,0.027551036833367543,0.011892336291524742,0.0
1121,2,0.0,0.005662081367967568,0.5350191874216325,0.014218508311724795,0.4451002228986753,0.0
1122,2,0.0,0.03975287091668099,0.9252273677010419,0.03501637547448069,3.385907796559327e-06,0.0
1123,3,0.0,0.03617568504770754,2.353241578561943e-49,0.9638243149522924,3.315301760098134e-109,0.0
1124,1,0.0,0.8135492019048716,5.17728048888519e-19,0.18645079809512838,2.4325653522448967e-116,0.0
1125,1,0.0,0.513287749599636,3.558396035071362e-18,0.486712250400364,3.113941164317175e-58,0.0
1126,3,0.0,0.011562664969870221,3.969882889705041e-50,0.9884373350301299,1.8081985263554601e-124,0.0
1127,5,0.0,0.000562615357964762,7.476551981030677e-05,0.00014081768835168317,1.0541545976728687e-09,0.9992218003797185
1128,2,0.0,0.00799843806585677,0.974229628168964,0.017771034611000217,8.991541789826387e-07,0.0
1129,3,0.0,0.1761915226480298,4.842243663505374e-37,0.82380847735197,1.1880716289302111e-85,0.0
1130,2,0.0,0.054186761723166416,0.9343401039026026,0.011473134374230956,4.3028695179421225e-26,0.0
1131,2,0.0,0.044678236633293004,0.9327449072142341,0.022576856152472912,6.434885652285746e-18,0.0
1132,5,0.0,0.0009018622179104882,7.089686000792104e-05,4.828781510731801e-06,0.0002646055766649916,0.9987578065639058
1133,5,0.0,0.0005647138612905943,7.448254772072222e-05,0.00023122897358866072,1.3471023221153347e-14,0.9991295746173864
1134,1,0.0,0.9514791135126709,2.1571721867132835e-05,0.048499313626821826,1.1386402341089261e-09,0.0
1135,2,0.0,0.00799843806585677,0.974229628168964,0.017771034611000217,8.991541789826387e-07,0.0
1136,2,0.0,0.044678236633293004,0.9327449072142341,0.022576856152472912,6.434885652285746e-18,0.0
1137,2,0.0,0.040184936381756284,0.9271561302060557,0.032658933384688685,2.7499321496801488e-11,0.0
1138,1,0.0,0.7242464398653949,1.2253604245092329e-05,0.2757413065303599,1.2793697426966807e-28,0.0
1139,1,0.0,0.8829030668312965,9.219923804988847e-11,0.11709693307650441,5.245725392835659e-25,0.0
1140,1,0.0,0.7757701293744377,1.5853028303515146e-05,0.22421401759725884,9.898465962774617e-21,0.0
1141,2,0.0,0.008565447283555497,0.961813608195577,0.024645998606846506,0.004974945914021096,0.0
1142,2,0.0,0.04282314553391563,0.917733481341192,0.027551036833367543,0.011892336291524742,0.0
1143,5,0.0,0.000562615357964762,7.476551981030677e-05,0.00014081768835168317,1.0541545976728687e-09,0.9992218003797185
1144,2,0.0,0.054186761723166416,0.9343401039026026,0.011473134374230956,4.3028695179421225e-26,0.0
1145,2,0.0,0.07112770858865036,0.9246198156087149,0.004252475802634642,8.157517570611718e-36,0.0
1146,5,0.0,0.0007246353963790553,7.160134697502615e-05,0.00024302325334829564,5.0367763057085155e-29,0.9989607400032976
1147,5,0.0,0.0005647138612905943,7.448254772072222e-05,0.00023122897358866072,1.3471023221153347e-14,0.9991295746173864
1148,3,0.0,0.03617568504770754,2.353241578561943e-49,0.9638243149522924,3.315301760098134e-109,0.0
1149,5,0.0,0.000614413953932518,7.341606514069612e-05,0.0002773548470713034,4.888174174308396e-21,0.9990348151338554
1150,2,0.0,0.040184936381756284,0.9271561302060557,0.032658933384688685,2.7499321496801488e-11,0.0
1151,2,0.0,0.03975287091668099,0.9252273677010419,0.03501637547448069,3.385907796559327e-06,0.0
1152,3,0.0,0.2631541020339046,5.279246990963725e-27,0.7368458979660955,2.4693084355546306e-77,0.0
1153,1,0.0,0.73008191568812,2.0820529529366738e-11,0.26991808429105957,3.246962605817595e-65,0.0
1154,3,0.0,0.19082059031851828,2.2081880254153278e-27,0.8091794096814817,4.644976815117944e-91,0.0
1155,2,0.0,0.04282314553391563,0.917733481341192,0.027551036833367543,0.011892336291524742,0.0
1156,2,0.0,0.044678236633293004,0.9327449072142341,0.022576856152472912,6.434885652285746e-18,0.0
1157,1,0.0,0.963144791012655,1.1075123035135811e-10,0.03685520887659375,6.833071186717258e-19,0.0
