profile,reference_profile,predictor,beta,SE,z,p,OR,CI_lower,CI_upper,p_FDR,significant_FDR,specification,dropped_predictor
1,0,PRI,-2.2068340611718935,0.27638392190073013,-7.98466873903226,1.409001632039982e-15,0.11004850441280957,0.06402084483545933,0.18916765866839058,1.014481175068787e-13,True,drop_SNO,SNO
1,0,age,-0.021737781304859222,0.022950680926755188,-0.947151911275887,0.34356137567784206,0.9784967815633552,0.9354560487603126,1.0235178368868176,0.5628373340188273,False,drop_SNO,SNO
1,0,gender,-0.2455765600129716,0.28381324233710303,-0.8652751999544993,0.3868877593063136,0.782253392172036,0.4484982430000239,1.3643762915803097,0.5926791206394592,False,drop_SNO,SNO
1,0,Education,-0.42350473601927924,0.19166553202115857,-2.2096030076629907,0.02713272639577651,0.6547480747595857,0.44970243127577125,0.95328602112559,0.08139817918732954,False,drop_SNO,SNO
1,0,Occupation,-0.08357456788174586,0.07883521611021668,-1.0601171913438185,0.28909128769545933,0.9198224948988698,0.7881305017662878,1.0735194491595454,0.5076725052212945,False,drop_SNO,SNO
1,0,income,-0.09754498771836363,0.15800102132886842,-0.617369349248258,0.5369911341707088,0.9070615340090589,0.6654931131914223,1.236317266354954,0.7581051305939418,False,drop_SNO,SNO
2,0,ATT,0.0726607507652381,0.2555129294613556,0.2843721095383061,0.7761252304441041,1.0753656580491826,0.6517171755613664,1.7744066626991366,0.8441406074833219,False,drop_SNO,SNO
2,0,CON,0.07055072857951633,0.2814472941546057,0.2506711915331513,0.8020683354867195,1.0730990048381817,0.6181117776080427,1.8629987583166743,0.8441406074833219,False,drop_SNO,SNO
2,0,COVID,0.1209629036857048,0.2919038493553299,0.4143929720449098,0.6785863350476743,1.1285830453194348,0.6368834284304828,1.999894538505042,0.8143036020572091,False,drop_SNO,SNO
2,0,PU,1.7918123885011794,0.3278935969033448,5.464615367372859,4.6391159152641884e-08,6.000317524040243,3.15548099299282,11.409927826932202,5.566939098317026e-07,True,drop_SNO,SNO
2,0,PEU,0.19384176168488879,0.18838648657098175,1.0289578897786362,0.30349946335153954,1.213904181605333,0.8391248697082205,1.7560716114054629,0.520284794316925,False,drop_SNO,SNO
2,0,PO,0.16201603207598414,0.21538203525993724,0.7522263028132895,0.4519149784360591,1.1758790929528502,0.7709492300767368,1.793492473046495,0.653717296735839,False,drop_SNO,SNO
2,0,PRI,2.146224656451528,0.33568519082698506,6.39356371713672,1.6206341768641263e-10,8.552508711426182,4.4294777265840635,16.51332499541186,3.7004872552213715e-09,True,drop_SNO,SNO
2,0,age,0.01633666538665514,0.01797798478294114,0.9087039278260259,0.3635064302975902,1.0164708383551542,0.9812773037568923,1.0529265899360947,0.5750891802567917,False,drop_SNO,SNO
2,0,gender,-0.3602453909594365,0.2760675849807673,-1.3049173845764384,0.19192098087737552,0.6975051436121733,0.40602609115294164,1.1982319263866688,0.3734678546802983,False,drop_SNO,SNO
2,0,Education,-0.06717730777731665,0.19333324672613658,-0.34746898898602624,0.7282390120983413,0.9350293986537573,0.6401130539955815,1.365821195005409,0.819268888610634,False,drop_SNO,SNO
2,0,Occupation,0.04341920493724478,0.07485870725398212,0.5800154254592085,0.5619042155327238,1.0443756105101836,0.901852893667357,1.2094216512330938,0.7669932115635771,False,drop_SNO,SNO
2,0,income,0.02629315111621959,0.15927378552865445,0.1650814729426348,0.8688798553828196,1.0266418655730458,0.7513501667925495,1.4027993427441607,0.893704994108043,False,drop_SNO,SNO
3,0,ATT,-0.5029665740688114,0.1760555538892437,-2.856862864918348,0.004278506459864332,0.6047340078536273,0.4282554311378451,0.8539371451357027,0.017114025839457328,True,drop_SNO,SNO
3,0,CON,0.09175536179764408,0.18780627661877572,0.4885638725690542,0.6251504954355571,1.0960966421664804,0.7585512306822877,1.5838453625445907,0.7896637837080721,False,drop_SNO,SNO
3,0,COVID,-0.6326946507545336,0.1880594381601159,-3.3643334093971413,0.0007672879011824894,0.5311585839853525,0.3674047603050595,0.7678981652471517,0.0042495945296260945,True,drop_SNO,SNO
3,0,PU,-0.9647099984204994,0.20496526517588895,-4.706699925924731,2.5175907170153067e-06,0.3810937014910917,0.2550127033093189,0.5695104888167902,2.265831645313776e-05,True,drop_SNO,SNO
3,0,PEU,-0.5836973873649146,0.13758876037713474,-4.242333354592216,2.2120778779558035e-05,0.5578320278006667,0.4259763896080015,0.7305019217768369,0.00015926960721281784,True,drop_SNO,SNO
3,0,PO,1.4974240222419386e-05,0.14802627106625782,0.00010115934228807797,0.999919286522745,1.000014974352337,0.7481763871944149,1.336623242921252,0.9999192865227449,False,drop_SNO,SNO
3,0,PRI,-1.382464391874805,0.20522744055161932,-6.736255094148017,1.625208592929144e-11,0.25095932823742234,0.1678456997716749,0.3752290616623035,5.850750934544918e-10,True,drop_SNO,SNO
3,0,age,-0.0077431975408156425,0.015094074300046577,-0.5129958543262073,0.6079542206339797,0.9922867037861943,0.9633605029675862,1.0220814528701931,0.7896637837080721,False,drop_SNO,SNO
3,0,gender,0.08638025290179331,0.19468398604296785,0.44369470061460886,0.657263327390079,1.090220809122632,0.7443824282520682,1.5967349141153022,0.8106993333605893,False,drop_SNO,SNO
3,0,Education,-0.2329181735784871,0.1420288157049899,-1.6399360398968952,0.10101846637045692,0.7922183952685536,0.5997186488294639,1.046507369792247,0.22431598881905135,False,drop_SNO,SNO
3,0,Occupation,-0.04204570808904404,0.0561498630198983,-0.7488123002925928,0.45397034495544375,0.9588259534688067,0.8589028675299701,1.0703738965143077,0.653717296735839,False,drop_SNO,SNO
3,0,income,-0.0334794599792196,0.10839361441143841,-0.3088693015820923,0.7574209495603617,0.9670747747633733,0.7819762230346289,1.1959872850791444,0.838989359513016,False,drop_SNO,SNO
4,0,ATT,-0.34223243213249493,0.16709071357053992,-2.048183437722984,0.04054202867233751,0.7101831161478291,0.511846639657227,0.9853733899654014,0.1081120764595667,False,drop_SNO,SNO
4,0,CON,0.08935605876181042,0.18033889528502087,0.4954896647258792,0.6202545157379675,1.0934699265688084,0.7678904678467833,1.5570924895879392,0.7896637837080721,False,drop_SNO,SNO
4,0,COVID,-0.3749046252434616,0.1816382311338881,-2.064018257076695,0.03901598539686133,0.6873548319646177,0.4814679762486629,0.9812836747860857,0.10804426725284677,False,drop_SNO,SNO
4,0,PU,-0.24336960931647172,0.19002810406027773,-1.2807032439752903,0.20029791992012302,0.7839816932768999,0.5401952161985147,1.137787371977481,0.3795118482697068,False,drop_SNO,SNO
4,0,PEU,-0.19899758250197752,0.12933002585357498,-1.5386804509517291,0.12388232713771265,0.8195518745955669,0.6360459733105435,1.0560011435292487,0.2623390457033915,False,drop_SNO,SNO
4,0,PO,-0.0699980533093146,0.138418076806562,-0.505700230231751,0.6130671066362309,0.9323956349900793,0.7108474111247373,1.2229932986222838,0.7896637837080721,False,drop_SNO,SNO
4,0,PRI,-0.8226633075053379,0.1903664895984716,-4.321471227633242,1.5499226532543814e-05,0.43926021022557843,0.30246744500575873,0.6379183461669593,0.0001239938122603505,True,drop_SNO,SNO
4,0,age,0.021341904950655487,0.013082168236990231,1.6313736808788772,0.10281149487539853,1.0215712722094212,0.9957100833000935,1.0481041436727585,0.22431598881905135,False,drop_SNO,SNO
4,0,gender,-0.21577705604107933,0.1839707509440796,-1.1728878364293227,0.2408407879535217,0.8059149557171469,0.5619402632477264,1.1558148762909433,0.44462914699111694,False,drop_SNO,SNO
4,0,Education,-0.03506023540593138,0.13743288035843543,-0.25510805939955283,0.7986396395680375,0.9655472543750685,0.7375446273717112,1.264034020223942,0.8441406074833219,False,drop_SNO,SNO
4,0,Occupation,-0.04732394682798428,0.052505142917011256,-0.9013202173886796,0.36741808738628357,0.9537783740606005,0.8605065711345687,1.0571600698252217,0.5750891802567917,False,drop_SNO,SNO
4,0,income,0.17640433622647006,0.10563640122038787,1.669919972552264,0.09493519816984418,1.1929203020432704,0.9698217277835994,1.467340652677706,0.22431598881905135,False,drop_SNO,SNO
5,0,ATT,-0.9979644344435081,0.3165168767624118,-3.1529580496670127,0.0016162503178507887,0.36862904656746076,0.19822797675247525,0.6855105732270879,0.007273126430328549,True,drop_SNO,SNO
5,0,CON,-0.8050442154790906,0.34590228005727575,-2.3273747005824545,0.019945331076949607,0.44706815878951195,0.22695291988674537,0.8806669625717256,0.0652756289791078,False,drop_SNO,SNO
5,0,COVID,-1.0641699399698814,0.34684620335440003,-3.068132012627324,0.0021540143877814776,0.345014118372283,0.17482173200019402,0.6808921323126553,0.009122884465898023,True,drop_SNO,SNO
5,0,PU,-2.530037472040441,0.3979853787414743,-6.357111610584864,2.055826252900762e-10,0.07965603535579444,0.03651293073665282,0.17377635376264605,3.7004872552213715e-09,True,drop_SNO,SNO
5,0,PEU,-0.9643215636558377,0.27819299936598396,-3.46637609808146,0.0005275248069436385,0.3812417602870746,0.22100281446424028,0.6576625738415882,0.0031651488416618305,True,drop_SNO,SNO
5,0,PO,0.16869223488438526,0.2928511955412443,0.5760339635035813,0.5645922251787443,1.1837557641263137,0.6667793426753134,2.1015613703327065,0.7669932115635771,False,drop_SNO,SNO
5,0,PRI,-2.189001719762214,0.35313675964474084,-6.19873649507452,5.691823170506122e-10,0.11202852868038178,0.056070257932722294,0.22383330665876577,8.196225365528816e-09,True,drop_SNO,SNO
5,0,age,-0.07489167827423365,0.039891736761994145,-1.877373219447914,0.06046695930971037,0.9278439865471407,0.8580615183741194,1.0033015639752023,0.15548646679639808,False,drop_SNO,SNO
5,0,gender,0.1464538880880085,0.38690122904452967,0.3785304286824911,0.7050365935988552,1.157721544833615,0.5423343852397152,2.471388891890936,0.819268888610634,False,drop_SNO,SNO
5,0,Education,0.005372641252496347,0.2765649318488267,0.01942632862590507,0.9845010071632209,1.0053870997713916,0.5846776406980845,1.7288214052103423,0.9983672185317168,False,drop_SNO,SNO
5,0,Occupation,0.039776485983118184,0.10829643766539358,0.36729265376222864,0.7134007332019618,1.0405781643921783,0.8415713062698253,1.2866442904395154,0.819268888610634,False,drop_SNO,SNO
5,0,income,-0.053745461268438266,0.2223114655252757,-0.24175748714286477,0.8089680821715168,0.9476732953630793,0.6129475351755728,1.465190123469655,0.8441406074833219,False,drop_SNO,SNO
6,0,ATT,-0.1951688006264944,0.2592233476260618,-0.75289823395087,0.45151106947173614,0.8226957747723597,0.49497572304307963,1.3673970385197785,0.653717296735839,False,drop_SNO,SNO
6,0,CON,0.6350201851348031,0.3011069401679503,2.108952336935854,0.03494869595948819,1.887060231639466,1.045871576618263,3.40481221351227,0.100652244363326,False,drop_SNO,SNO
6,0,COVID,0.6948472805589228,0.30598032825661814,2.2708887349652476,0.023153714374448554,2.0034030919766135,1.0997972417978532,3.649421726481448,0.07248119282436069,False,drop_SNO,SNO
